RFQ,Customer Part Number,% Under Target,Type,Supplier/Excess Partner,MO Type,Date Code,Supplier MPN,Created Date,% of Demand,Opp Amount,Supplier Qty,Supplier Price,Minimum Suggested Resale,Min Resale Under Target,Min GP,Min Margin,RFQ Target,RFQ Qty,Max GP,Max Margin,RFQ Number,RFQ MPN,RFQ Created,RFQ Customer,Days Btw MO/VQ & RFQ,RFQ Manufacturer
1,OM1009000655,-135160.41732283463,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABS07-32.768KHZ-T,2024-06-18T23:59:16,1.466275659824047,519.684,3000,34331,41867.0731707317,NO,15418805.707317064,0.17999999999999994,0.254,2046,-70240706.316,-135160.41732283463,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,117,ABRACON
1,MR7086633,-135932.70165745856,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABS07-32.768KHZ-1-T,2024-06-18T23:59:16,17.142857142857142,63.35,3000,49208,60009.756097560974,NO,1890307.3170731706,0.17999999999999994,0.362,175,-8611336.65,-135932.70165745856,1058890,ABS0732768KHZ1T,2024-02-22T18:12:42,GPV,117,ABRACON
1,MR460002RO,-135932.70165745856,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABS07-32.768KHZ-1-T,2024-06-18T23:59:16,2.7372262773722627,396.752,3000,49208,60009.756097560974,NO,11838724.682926828,0.17999999999999994,0.362,1096,-53931571.247999996,-135932.70165745856,1058890,ABS0732768KHZ1T,2024-02-22T18:12:42,GPV,117,ABRACON
1,OM1009000642-2,-139312.33333333334,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABS25-32.768KHZ-6-T,2024-06-18T23:59:17,14.77832512315271,60.9,3000,41794,50968.292682926825,NO,1862381.4146341456,0.17999999999999994,0.3,203,-8484121.1,-139312.33333333334,1058890,ABS2532768KHZ6T,2024-02-22T18:12:42,GPV,117,ABRACON
1,OM9000644,-143542.30708661416,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABS06-32.768KHZ-9-1-T,2024-06-18T23:59:15,83.33333333333333,13.2588,3000,52867,64471.95121951219,NO,417778.24390243896,0.17999999999999994,0.3683,36,-1903198.7412,-143542.30708661416,1058890,ABS0632768KHZ91T,2024-02-22T18:12:42,GPV,117,ABRACON
1,OM9000644,-158334.59598153678,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABS06-32.768KHZ-9-1-T,2024-06-18T23:59:15,83.33333333333333,13.2588,3000,58315,71115.85365853658,NO,460830.7317073169,0.17999999999999994,0.3683,36,-2099326.7412,-158334.59598153678,1058890,ABS0632768KHZ91T,2024-02-22T18:12:42,GPV,117,ABRACON
1,MR710062Z,-180832.3333333333,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,AB38T-32.768KHZ,2024-06-18T23:58:51,28.571428571428573,2.8560000000000003,1000,14756,17995.12195121951,NO,113369.26829268283,0.17999999999999983,0.0816,35,-516457.14400000003,-180832.3333333333,1058890,AB38T32768KHZ,2024-02-22T18:12:42,GPV,117,ABRACON
1,MR710062Z,-207535.76470588235,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,AB38T-32.768KHZ,2024-06-18T23:58:51,28.571428571428573,2.8560000000000003,1000,16935,20652.43902439024,NO,130110.36585365846,0.17999999999999994,0.0816,35,-592722.144,-207535.76470588235,1058890,AB38T32768KHZ,2024-02-22T18:12:42,GPV,117,ABRACON
1,OM1009000642-1,-251891.1308576481,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABS25-32.768KHZ-T,2024-06-18T23:59:17,125,2.7144000000000004,3000,28489,34742.682926829264,NO,150088.39024390234,0.17999999999999994,0.1131,24,-683733.2856000001,-251891.1308576481,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,117,ABRACON
1,OM1009000642-1,-281113.05835543765,MO - 1019818,"Abacus Technologies, Inc.",Broker Stock Offer,,ABS25-32.768KHZ-T,2024-06-18T23:59:17,125,2.7144000000000004,3000,31794,38773.170731707316,NO,167500.09756097558,0.17999999999999994,0.1131,24,-763053.2856000001,-281113.05835543765,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,117,ABRACON
