COV,CO Number,MPN Ordered,Customer Part Code,Description,Qty,Contract Base Price,Contract Resale,Expected Unit Profit,Contract Total Base,Contract Total Resale,Expected Total Profit,Actual Unit Cost,Actual Total Cost,Sell Price,Line Total,GP Profit,Purchased By,Actual Purchase Price,Base Price Variance,Resale vs Actual Variance,Matched
COV0019122,StaleInvQ32025,"76HPSB04GWRT",646-130453-004,"SW,SMD,DIP STRAIGHT 4 POLES,ROHS",500,2.659997,3.2438987804878052,0.583901780487805,1329.9985000000001,1621.9493902439026,291.9508902439025,2.51,1255,0,0,-1255,Edgar Santana,2.51,-0.14999700000000038,366.9493902439026,true
COV0019122,StaleInvQ32025,"5750638-1",39-164243-15,"CONN,D-SUB,15,M,PCB STRT,BRD LOCK,4-40 I",208,7.909892,9.646209756097562,1.736317756097562,1645.257536,2006.411629268293,361.1540932682929,5.891,1225.328,0,0,-1225.328,Edgar Santana,5.891,-2.018892,781.083629268293,true
COV0019122,StaleInvQ32025,"UCC27423MDREP",630-A99428-001,"Buffer/Inverter Based MOSFET Driver 4A PDSO8",100,9.448605,11.522689024390246,2.0740840243902454,944.8605,1152.2689024390247,207.40840243902454,12.05,1205,0,0,-1205,Jake Harris,12.05,2.601395,-52.731097560975286,true
COV0019122,StaleInvQ32025,"KLKR010.T",670-332664-021,"FUSE,FAST-ACT,10A,600VAC/300VDC,5AG",100,15.567527,18.984789024390246,3.4172620243902454,1556.7527,1898.4789024390245,341.7262024390245,12,1200,0,0,-1200,Jake Harris,12,-3.567527,698.4789024390245,true
COV0019122,StaleInvQ32025,"164A16589X",668-132368-025,"CONN,DSUB,RCPT,VERT PCB,SOLDER,25P,ROHS",250,10.163758,12.394826829268293,2.2310688292682936,2540.9395,3098.7067073170733,557.7672073170734,4.79,1197.5,0,0,-1197.5,Jake Harris,4.79,-5.373758,1901.2067073170733,true
COV0019122,StaleInvQ32025,"6-1393144-8",34-357070-00,"RELAY,2 POLE,24V,INDUSTRIAL",100,13.4805,16.439634146341465,2.9591341463414658,1348.05,1643.9634146341466,295.9134146341466,11.84,1184,0,0,-1184,Jake Harris,11.84,-1.6404999999999994,459.9634146341466,true
COV0019122,StaleInvQ32025,"RT0805BRD072K74L",615-064170-274,"RES,SMD,0805,RG,MF,0.1%,1/10W,2.74K ROHS",5000,0.051263,0.0625158536585366,0.011252853658536593,256.315,312.57926829268297,56.26426829268297,0.229,1145,0,0,-1145,Jake Harris,0.041,0.177737,-832.420731707317,true
COV0019122,StaleInvQ32025,"RCLAMP3324T.TCT",609-287457-001,"DIO,SMD,TVS,RCLAMP,3.3VWM,10.5VC",3000,0.432602,0.5275634146341464,0.09496141463414637,1297.806,1582.690243902439,284.8842439024391,0.38,1140,0,0,-1140,Stephanie Hill,0.38,-0.05260199999999998,442.6902439024391,true
COV0019122,StaleInvQ32025,"CNY17-4",631-308696-001,"IC,OPTOCOUPLER,XSTR OUTPUT",6000,0.114927,0.1401548780487805,0.02522787804878049,689.562,840.929268292683,151.36726829268292,0.19,1140,0,0,-1140,Jake Harris,0.19,0.075073,-299.070731707317,true
COV0019122,StaleInvQ32025,"SSW-117-01-G-D",668-900922-034,"CONN,SKT,STR,.1 X .1, 34 PIN",354,4.77945,5.82859756097561,1.0491475609756105,1691.9252999999999,2063.323536585366,371.3982365853661,3.16,1118.64,0,0,-1118.64,Jake Harris,3.217,-1.6194499999999996,944.683536585366,true
COV0019122,StaleInvQ32025,"10-89-7060",668-005463-006,"HEADER,STR,DBL ROW,6 CKT,ROHS",3000,0.469367,0.5723987804878049,0.10303178048780492,1408.1009999999999,1717.1963414634147,309.0953414634148,0.37,1110,0,0,-1110,Jake Harris,0.37,-0.09936699999999998,607.1963414634147,true
COV0019122,StaleInvQ32025,"9564517512",668-117019-062,"CONN,RCPT,DSUB,HD,ST,FEM,62P,ROHS",100,9.669195,11.791701219512197,2.1225062195121964,966.9195,1179.1701219512197,212.25062195121964,10.92,1092,0,0,-1092,Jake Harris,10.92,1.2508049999999997,87.1701219512197,true
COV0019122,StaleInvQ32025,"10090929-S264XLF",668-335595-001,"26POS 3ROW VERT AU D-SUB RCPT",772,1.81374,2.2118780487804877,0.39813804878048775,1400.2072799999999,1707.5698536585364,307.3625736585365,1.39,1073.08,0,0,-1073.08,Jake Harris,1.39,-0.42374,634.4898536585365,true
COV0019122,StaleInvQ32025,"PLT0805Z5000AST5",671-219755-001,"RES,0805,TF,0.25W,0.05%,500 ROHS",489,0.295346,0.3601780487804878,0.06483204878048782,144.424194,176.12706585365854,31.702871853658543,2.181,1066.509,0,0,-1066.509,Jake Harris,0.3015,1.8856540000000002,-890.3819341463415,true
COV0019122,StaleInvQ32025,"K86X-ED-15P-BR",668-099029-015,"CONN,PIN,15P,DSUB,HD,VERT,ROHS",417,3.811305,4.647932926829268,0.8366279268292685,1589.314185,1938.188030487805,348.87384548780494,2.55625,1065.95625,0,0,-1065.95625,Jake Harris,2.55625,-1.255055,872.231780487805,true
COV0019122,StaleInvQ32025,"LTC6752ISC6-1#TRPBF",630-345765-001,"Comparator General Purpose CMOS SC-70-6",500,3.336546,4.068958536585366,0.732412536585366,1668.273,2034.479268292683,366.206268292683,2.1,1050,0,0,-1050,Tracy Xie,2.1,-1.2365459999999997,984.479268292683,true
COV0019122,StaleInvQ32025,"KFB3-M3-8ET",723-B34232-008,"STDF,RND,FLARE MT,M3X0.5 THD,8MM LG,BRS",4000,0.301473,0.36765000000000003,0.06617700000000004,1205.892,1470.6000000000001,264.70800000000014,0.26,1040,0,0,-1040,Jake Harris,0.26,-0.04147299999999998,430.60000000000014,true
COV0019122,StaleInvQ32025,"76HPSB06GWRT",646-130453-006,"SW,SMD,DIP STRAIGHT 6 POLES,ROHS",487,2.291685,2.794737804878049,0.5030528048780489,1116.0505950000002,1361.03731097561,244.98671597560983,2.127,1035.849,0,0,-1035.849,Jake Harris,2.127,-0.16468500000000041,325.18831097560997,true
COV0019122,StaleInvQ32025,"3007W2SCR50E20X",668-276715-001,"CONN,RCPT,DSUB,MINIATURE,7 POS,ST",100,15.404535,18.786018292682925,3.381483292682926,1540.4534999999998,1878.6018292682925,338.1483292682926,10.273,1027.3,0,0,-1027.3,Jake Harris,10.273,-5.1315349999999995,851.3018292682925,true
COV0019122,StaleInvQ32025,"TPS71718DCKR",630-121755-001,"IC,SMD,LDO,REG,150MA,1.8V,SC70-5",3000,0.46667,0.569109756097561,0.10243975609756101,1400.01,1707.3292682926829,307.31926829268303,0.335,1005,0,0,-1005,Jake Harris,0.335,-0.13166999999999995,702.3292682926829,true
COV0019122,StaleInvQ32025,"BK1-S505H-8-R",670-338640-800,"FUSE CERM 8A 500VAC 400VDC 5X20
",1000,1.151,1.403658536585366,0.25265853658536597,1151,1403.658536585366,252.65853658536597,1,1000,0,0,-1000,Jake Harris,1,-0.15100000000000002,403.65853658536594,true
COV0019122,StaleInvQ32025,"CD74HCT368M",630-B14838-001,"IC,SMD,BFR,INVERTING,4.5-5.5V,SOIC-16",2500,0.327209,0.3990353658536586,0.07182636585365859,818.0225,997.5884146341466,179.56591463414648,0.4,1000,0,0,-1000,Jake Harris,0.4,0.072791,-2.411585365853398,true
COV0019122,StaleInvQ32025,"TNPW040219K8BEED",615-233538-001,"RES,SMD,0402,0.1% 1/16W,19.8K",9500,0.101717,0.12404512195121953,0.022328121951219526,966.3115,1178.4286585365855,212.1171585365855,0.103,978.5,0,0,-978.5,Jake Harris,0.103,0.0012829999999999925,199.92865853658554,true
COV0019122,StaleInvQ32025,"KLKR005.T",670-332664-016,"FUSE,FAST-ACT,5A,600VAC/300VDC,5AG",100,14.82855,18.083597560975612,3.255047560975612,1482.855,1808.359756097561,325.5047560975612,9.69,969,0,0,-969,Stephanie Hill,9.69,-5.13855,839.3597560975611,true
COV0019122,StaleInvQ32025,"TDE1798DP",32-10010-00,"IC,INDUSTRIAL DRIVER,0.5A PWR SW,6V-35V",200,5.83338,7.113878048780489,1.2804980487804887,1166.676,1422.7756097560978,256.0996097560977,4.8,960,0,0,-960,Jake Harris,4.8,-1.0333800000000002,462.77560975609777,true
COV0019122,StaleInvQ32025,"DAMN3H3PNK87",39-158111-00,"CONN,D-SUB,3M,PCB STRT,W/STOFF",60,34.939005,42.60854268292683,7.66953768292683,2096.3403000000003,2556.51256097561,460.1722609756098,15.85,951,0,0,-951,Stephanie Hill,15.85,-19.089005,1605.51256097561,true
COV0019122,StaleInvQ32025,"CBD3W3F00000/AA",668-A24092-001,"CONN,COMBO-D,FEM,3W3,SHELL SIZE 2,ROHS",500,3.1863,3.8857317073170736,0.6994317073170735,1593.15,1942.8658536585367,349.71585365853673,1.89,945,0,0,-945,Jake Harris,1.89,-1.2963000000000002,997.8658536585367,true
COV0019122,StaleInvQ32025,"10236-6212PC",668-092917-036,"CONN,MINI-D,STR PCB MT 36 PINS,ROHS",200,5.3922,6.575853658536586,1.1836536585365858,1078.44,1315.1707317073171,236.73073170731715,4.69,938,0,0,-938,Jake Harris,4.69,-0.7021999999999995,377.17073170731715,true
COV0019122,StaleInvQ32025,"101628-000",669-116934-001,"CONT,PIN,SPRING PROBE",216,4.4,5.365853658536586,0.9658536585365853,950.4000000000001,1159.0243902439024,208.62439024390244,4.32,933.12,0,0,-933.12,Edgar Santana,4.32,-0.08000000000000007,225.9043902439024,true
COV0019122,StaleInvQ32025,"7443551370",639-A66354-001,"IDCTR,SMD,WW,3.7UH,±20%,17A,SHLD,1365",370,2.451,2.9890243902439027,0.5380243902439026,906.87,1105.939024390244,199.06902439024395,2.5,925,0,0,-925,Jake Harris,2.5,0.04899999999999993,180.93902439024396,true
COV0019122,StaleInvQ32025,"PWR163S-25-15R0FE",615-275812-023,"RES,SMD,PWR,+/-1%,25W,15 OHM",500,1.997565,2.4360548780487807,0.4384898780487807,998.7825,1218.0274390243903,219.24493902439036,1.809,904.5,0,0,-904.5,Jake Harris,1.809,-0.1885650000000001,313.52743902439033,true
COV0020327,LamStaleInv123125,"43045-1200",668-293080-012,"CONN,HDR,RTANG,2 ROWS,12 CKT,PCB MT",1008,1.94017,2.366060975609756,0.4258909756097562,1955.69136,2384.989463414634,429.2981034146342,0.89,897.12,0,0,-897.12,Jake Harris,0.89,-1.05017,1487.869463414634,true
COV0019122,StaleInvQ32025,"9553156612741",668-A09548-025,"CONN,RCPT,D-SUB,SIZE 3,25POSN,5A,STR,SMD",139,6.3645,7.761585365853659,1.397085365853659,884.6655,1078.8603658536585,194.1948658536586,6.36,884.04,0,0,-884.04,Jake Harris,6.36,-0.004499999999999282,194.8203658536586,true
COV0019122,StaleInvQ32025,"DAO7W2S300G40LF",668-A75508-002,"CONN,RCPT,COMBO-D,7W2,40A PWR,UNC 4-40",100,9.865275,12.03082317073171,2.165548170731709,986.5275,1203.082317073171,216.5548170731709,8.83,883,0,0,-883,Stephanie Hill,8.83,-1.0352750000000004,320.082317073171,true
COV0019122,StaleInvQ32025,"84WR200KLF",608-096583-204,"RES,SMD,POT,12T,T-ADJ,0.25SQ,200K,ROHS",500,2.683845,3.272981707317073,0.5891367073170732,1341.9225,1636.4908536585365,294.56835365853664,1.723,861.5,0,0,-861.5,Jake Harris,1.723,-0.9608449999999997,774.9908536585365,true
COV0019122,StaleInvQ32025,"TNPW08053K90BEEA",615-310369-002,"RES,SMD,3.9K OHM,±0.1%TOL,1/5W,0805",5000,0.164707,0.20086219512195122,0.03615519512195123,823.535,1004.3109756097562,180.77597560975613,0.172,860,0,0,-860,Edgar Santana,0.172,0.007292999999999994,144.31097560975616,true
COV0019122,StaleInvQ32025,"C0805C101F5GAC",648-225119-025,"CAP,SMD,C0G,100PF,1%,50V,0805",4000,0.243789,0.2973036585365854,0.05351465853658541,975.1560000000001,1189.2146341463417,214.05863414634163,0.215,860,0,0,-860,Edgar Santana,0.215,-0.02878900000000001,329.2146341463417,true
COV0019122,StaleInvQ32025,"K86X-ED-15P-BR",668-099029-015,"CONN,PIN,15P,DSUB,HD,VERT,ROHS",336,3.811305,4.647932926829268,0.8366279268292685,1280.5984799999999,1561.705463414634,281.1069834146342,2.55625,858.9,0,0,-858.9,Jake Harris,2.55625,-1.255055,702.8054634146341,true
COV0020327,LamStaleInv123125,"LM339MX/NOPB",630-900405-001,"IC COMPARATOR 4 GEN PUR 14SOIC",2500,0.48218,0.5880243902439025,0.10584439024390252,1205.45,1470.0609756097563,264.6109756097563,0.341,852.5,0,0,-852.5,Jake Harris,0.341,-0.14117999999999997,617.5609756097563,true
COV0019122,StaleInvQ32025,"SF-1206HH20M-2",682-336597-020,"FUSE,SMD,20A,1206,ROHS",3000,0.453361,0.552879268292683,0.09951826829268295,1360.083,1658.6378048780489,298.55480487804886,0.281,843,0,0,-843,Jake Harris,0.281,-0.172361,815.6378048780489,true
COV0019122,StaleInvQ32025,"ATQR12",670-037698-039,"FUSE,CLASS CC,600V,TIME DLY,12 AMP",50,51.283989,62.541450000000005,11.257461000000006,2564.19945,3127.0725,562.8730500000004,16.69673,834.8365,0,0,-834.8365,Jake Harris,16.31,-34.587259,2292.2360000000003,true
COV0019122,StaleInvQ32025,"HCPL-2231-300E",630-046170-001,"IC,SMD,HCPL-2231,DUAL OPTOCOUPLER, ROHS",200,4.031895,4.916945121951219,0.8850501219512195,806.3789999999999,983.3890243902438,177.0100243902439,4.1187,823.74,0,0,-823.74,Danyel Martinez,4.1187,0.08680500000000002,159.64902439024377,true
COV0019122,StaleInvQ32025,"LTC3260IDE#PBF",630-213514-002,"IC,DUAL PWR SPLY,CH PMP,100MA,DFN,125C",91,8.051535,9.81894512195122,1.7674101219512206,732.6896849999999,893.524006097561,160.8343210975611,9.009,819.819,0,0,-819.819,Tracy Xie,9.009,0.9574650000000009,73.70500609756107,true
COV0019122,StaleInvQ32025,"RQ73C2B357RBTD",615-A61037-357,"RES,SMD,357OHM,0.4W,200V,0.1%,1206,ROHS",2769,0.290456,0.35421463414634147,0.06375863414634148,804.272664,980.8203219512195,176.54765795121955,0.296,819.624,0,0,-819.624,Danyel Martinez,0.29586,0.005543999999999993,161.1963219512195,true
COV0019122,StaleInvQ32025,"XLH736030.000000I",635-122552-102,"OSC,SMD,XTAL,30MHZ,3.3V,LVCMOS,6-SMD",1000,0.802703,0.9789060975609757,0.17620309756097563,802.7030000000001,978.9060975609757,176.20309756097564,0.819,819,0,0,-819,Jake Harris,0.819,0.016296999999999895,159.9060975609757,true
COV0019122,StaleInvQ32025,"ULN2802A",631-007891-001,"IC  ULN-2802A, ROHS",1000,1.309336,1.5967512195121953,0.2874152195121953,1309.336,1596.7512195121953,287.4152195121953,0.815,815,0,0,-815,Jake Harris,0.815,-0.4943360000000001,781.7512195121953,true
COV0019122,StaleInvQ32025,"SN74LVC1G32DBVT",630-240544-001,"OR Gate IC 1 Channel SOT-23-5",3000,0.06737,0.08215853658536586,0.014788536585365858,202.10999999999999,246.47560975609758,44.36560975609758,0.27,810,0,0,-810,Stephanie Hill,0.27,0.20263000000000003,-563.5243902439024,true
COV0019122,StaleInvQ32025,"TCA9548APWR",630-333296-001,"IC,PCA9548A,8CH_I2C BUS_SW_W_RESET,TSSOP",2000,0.687506,0.8384219512195121,0.15091595121951218,1375.012,1676.8439024390243,301.83190243902436,0.4,800,0,0,-800,Jake Harris,0.4,-0.28750599999999993,876.8439024390243,true
COV0019122,StaleInvQ32025,"1410-L110-L1F1-S01-6.3A",34-267566-00,"CB,6.3A,1P,24V,2,PC MOUNT,THERMAL",100,8.48046,10.342024390243903,1.8615643902439025,848.046,1034.2024390243903,186.15643902439024,7.95,795,0,0,-795,Jake Harris,7.95,-0.5304600000000006,239.2024390243903,true
COV0019122,StaleInvQ32025,"172043-0206",668-334356-002,"CONN,HDR,RTANG,2POSN,30A,600V,W/BD LOCK",525,1.4706,1.7934146341463415,0.3228146341463416,772.0649999999999,941.5426829268293,169.47768292682935,1.5,787.5,0,0,-787.5,Edgar Santana,1.5,0.029400000000000093,154.04268292682934,true
COV0019122,StaleInvQ32025,"5-147278-3",667-123622-001,"CONN,SMD,RT ANGL MTE,4 POS",290,4.04415,4.93189024390244,0.8877402439024396,1172.8035,1430.2481707317074,257.44467073170745,2.68,777.2,0,0,-777.2,Jake Harris,2.68,-1.36415,653.0481707317074,true
COV0019122,StaleInvQ32025,"PMR18EZPFU6L00",615-B02355-001,"RES,SMD,.006OHM,1% TOL,1W,1206",4850,0.176472,0.215209756097561,0.038737756097561,855.8892,1043.7673170731707,187.87811707317084,0.16,776,0,0,-776,Stephanie Hill,0.16,-0.016471999999999987,267.7673170731707,true
COV0019122,StaleInvQ32025,"THS4520RGTR",630-B31546-001,"Differential Amplifiers R-to-R Output Wideband Fully Diff",250,3.65199,4.453646341463415,0.8016563414634148,912.9975000000001,1113.4115853658536,200.4140853658537,3.099,774.75,0,0,-774.75,Jake Harris,3.099,-0.5529899999999999,338.6615853658536,true
COV0019122,StaleInvQ32025,"TPS7A3301RGWR",630-129718-001,"IC REG LIN NEG ADJ 1A 20VQFN",250,4.399545,5.365298780487805,0.9657537804878054,1099.88625,1341.3246951219512,241.43844512195133,3.082,770.5,0,0,-770.5,Jake Harris,3.082,-1.317545,570.8246951219512,true
COV0019122,StaleInvQ32025,"TLRP3A30CR004FTE",615-A93810-001,"RES,SMD,CUR SNS,.004OHM,+/-1%,25PPM,2512",3900,0.192404,0.2346390243902439,0.0422350243902439,750.3756,915.0921951219511,164.71659512195123,0.196,764.4,0,0,-764.4,Jake Harris,0.196,0.003596000000000016,150.69219512195116,true
